matrix1	part1	matrix2	part2	count
Whelan2017_full	Subset22_03	Simion2017	V2META12909-42-Calc_Hmm10-BMGE05	4
Whelan2017_full	Subset22_03	Whelan2017_strict	Subset25	259
Whelan2017_full	Subset22_04	Whelan2015_D1	Gene_0473	54
Whelan2017_full	Subset22_05	Borowiec2015_Total1080	OG382.fasta.aln_gene437	29
Whelan2017_full	Subset22_05	Moroz2014_3d	0614	6
Whelan2017_full	Subset22_05	Whelan2015_D1	Gene_0614	153
Whelan2017_full	Subset22_05	Whelan2015_D10	Gene_0614	158
Whelan2017_full	Subset22_05	Whelan2015_D20	Gene_0614	136
Whelan2017_full	Subset22_06	Borowiec2015_Best108	OG384.fasta.aln_gene47	26
Whelan2017_full	Subset22_06	Borowiec2015_Total1080	OG384.fasta.aln_gene439	24
Whelan2017_full	Subset22_06	Simion2017	V2META14137-42-Calc_Hmm10-BMGE05	26
Whelan2017_full	Subset22_06	Whelan2017_strict	Subset21_01	236
Whelan2017_full	Subset22_07	Simion2017	V2META11390-42-Calc_Hmm10-BMGE05	6
Whelan2017_full	Subset22_07	Whelan2015_D1	Gene_0884	49
Whelan2017_full	Subset22_07	Whelan2017_strict	Subset21_01	202
Whelan2017_full	Subset23_02	Borowiec2015_Total1080	OG927.fasta.aln_gene1011	122
Whelan2017_full	Subset23_02	Hejnol2009	Tribe2088_0	34
Whelan2017_full	Subset23_02	Ryan2013_est	gene379	49
Whelan2017_full	Subset23_02	Simion2017	V2META15223-42-Calc_Hmm10-BMGE05	301
Whelan2017_full	Subset23_03	Hejnol2009	Tribe2987_0	23
Whelan2017_full	Subset23_03	Ryan2013_est	gene104	22
Whelan2017_full	Subset23_03	Simion2017	V2META13293-42-Calc_Hmm10-BMGE05	62
Whelan2017_full	Subset23_03	Whelan2017_strict	Subset4_01	247
Whelan2017_full	Subset23_04	Dunn2008	Tribe1118	40
Whelan2017_full	Subset23_04	Hejnol2009	Tribe1563_0	71
Whelan2017_full	Subset23_04	Ryan2013_est	gene86	65
Whelan2017_full	Subset23_04	Whelan2017_strict	Subset4_01	193
Whelan2017_full	Subset23_05	Borowiec2015_Total1080	OG836.fasta.aln_gene916	6
Whelan2017_full	Subset23_05	Hejnol2009	Tribe1732_0	25
Whelan2017_full	Subset23_05	Ryan2013_est	gene232	48
Whelan2017_full	Subset23_05	Whelan2015_D1	Gene_0806	92
Whelan2017_full	Subset23_05	Whelan2015_D10	Gene_0806	93
Whelan2017_full	Subset23_05	Whelan2015_D20	Gene_0806	88
Whelan2017_full	Subset23_06	Borowiec2015_Best108	OG205.fasta.aln_gene22	27
Whelan2017_full	Subset23_06	Borowiec2015_Total1080	OG205.fasta.aln_gene248	27
Whelan2017_full	Subset23_06	Simion2017	V2META14005-42-Calc_Hmm10-BMGE05	101
Whelan2017_full	Subset23_06	Whelan2015_D1	Gene_0941	92
Whelan2017_full	Subset23_06	Whelan2015_D10	Gene_0941	92
Whelan2017_full	Subset23_06	Whelan2015_D20	Gene_0941	87
Whelan2017_full	Subset23_07	Borowiec2015_Total1080	OG905.fasta.aln_gene991	14
Whelan2017_full	Subset23_07	Hejnol2009	Tribe2845_0	12
Whelan2017_full	Subset23_07	Moroz2014_3d	0975	17
Whelan2017_full	Subset23_07	Simion2017	V2META14735-42-Calc_Hmm10-BMGE05	8
Whelan2017_full	Subset23_07	Whelan2015_D1	Gene_0975	215
Whelan2017_full	Subset23_07	Whelan2015_D10	Gene_0975	237
Whelan2017_full	Subset23_07	Whelan2015_D20	Gene_0975	195
Whelan2017_full	Subset24_01	Whelan2017_strict	Subset18	229
Whelan2017_full	Subset24_02	Borowiec2015_Best108	OG84.fasta.aln_gene99	19
Whelan2017_full	Subset24_02	Borowiec2015_Best108	OG85.fasta.aln_gene100	1
Whelan2017_full	Subset24_02	Borowiec2015_Total1080	OG84.fasta.aln_gene930	19
Whelan2017_full	Subset24_02	Borowiec2015_Total1080	OG85.fasta.aln_gene940	1
Whelan2017_full	Subset24_02	Chang2015	mcm_01	44
Whelan2017_full	Subset24_02	Whelan2017_strict	Subset29	304
Whelan2017_full	Subset24_03	Chang2015	rpl5	58
Whelan2017_full	Subset24_03	Nosenko2013_ribo_11057	KOG0875	4
Whelan2017_full	Subset24_03	Nosenko2013_ribo_14615	KOG0875	23
Whelan2017_full	Subset24_03	Philippe2009	Gene_0085	13
Whelan2017_full	Subset24_03	Simion2017	V2META13732-42-Calc_Hmm10-BMGE05	53
Whelan2017_full	Subset24_03	Whelan2017_strict	Subset19_01	283
Whelan2017_full	Subset24_04	Borowiec2015_Total1080	OG1156.fasta.aln_gene149	18
Whelan2017_full	Subset24_04	Ryan2013_est	gene70	11
Whelan2017_full	Subset24_04	Whelan2017_strict	Subset29_01	384
Whelan2017_full	Subset25_01	Philippe2009	Gene_0034	202
Whelan2017_full	Subset25_02	Chang2015	nsf2_01	24
Whelan2017_full	Subset25_02	Philippe2009	Gene_0035	11
Whelan2017_full	Subset26_01	Borowiec2015_Total1080	OG510.fasta.aln_gene573	35
Whelan2017_full	Subset26_02	Borowiec2015_Total1080	OG407.fasta.aln_gene465	4
Whelan2017_full	Subset26_02	Simion2017	V2META14820-42-Calc_Hmm10-BMGE05	3
Whelan2017_full	Subset26_02	Whelan2015_D1	Gene_0337	15
Whelan2017_full	Subset26_02	Whelan2017_strict	Subset15_01	192
Whelan2017_full	Subset26_03	Hejnol2009	Tribe2784_0	5
Whelan2017_full	Subset26_03	Ryan2013_est	gene142	2
Whelan2017_full	Subset26_03	Simion2017	V2META14853-42-Calc_Hmm10-BMGE05	4
Whelan2017_full	Subset26_04	Borowiec2015_Total1080	OG432.fasta.aln_gene493	24
Whelan2017_full	Subset26_04	Moroz2014_3d	0394	9
Whelan2017_full	Subset26_04	Simion2017	V2META12097-42-Calc_Hmm10-BMGE05	27
Whelan2017_full	Subset26_04	Whelan2015_D1	Gene_0394	63
Whelan2017_full	Subset26_04	Whelan2015_D10	Gene_0394	62
Whelan2017_full	Subset26_04	Whelan2015_D20	Gene_0394	61
Whelan2017_full	Subset26_05	Hejnol2009	Tribe3282_0	20
Whelan2017_full	Subset26_06	Borowiec2015_Total1080	OG655.fasta.aln_gene721	33
Whelan2017_full	Subset26_06	Borowiec2015_Total1080	OG702.fasta.aln_gene773	8
Whelan2017_full	Subset26_06	Hejnol2009	Tribe2716_0	2
Whelan2017_full	Subset26_06	Moroz2014_3d	0629	9
Whelan2017_full	Subset26_06	Ryan2013_est	gene352	16
Whelan2017_full	Subset26_06	Simion2017	V2META13556-42-Calc_Hmm10-BMGE05	3
Whelan2017_full	Subset26_06	Whelan2015_D1	Gene_0629	103
Whelan2017_full	Subset26_06	Whelan2015_D10	Gene_0629	109
Whelan2017_full	Subset26_06	Whelan2015_D20	Gene_0629	97
Whelan2017_full	Subset26_07	Borowiec2015_Total1080	OG679.fasta.aln_gene747	28
Whelan2017_full	Subset26_07	Hejnol2009	Tribe3603_0	9
Whelan2017_full	Subset26_07	Ryan2013_est	gene246	14
Whelan2017_full	Subset26_08	Borowiec2015_Total1080	OG279.fasta.aln_gene327	32
Whelan2017_full	Subset26_08	Simion2017	V2META12812-42-Calc_Hmm10-BMGE05	8
Whelan2017_full	Subset26_08	Whelan2015_D1	Gene_0973	104
Whelan2017_full	Subset27_01	Moroz2014_3d	0309	38
Whelan2017_full	Subset27_01	Simion2017	V2META10664-1-1-42-Calc_Hmm10-BMGE05	293
Whelan2017_full	Subset27_01	Whelan2015_D1	Gene_0309	247
Whelan2017_full	Subset28_01	Hejnol2009	Tribe2484_0	10
Whelan2017_full	Subset28_01	Simion2017	V2META14547-42-Calc_Hmm10-BMGE05	22
Whelan2017_full	Subset28_01	Whelan2015_D1	Gene_0328	54
Whelan2017_full	Subset28_01	Whelan2015_D10	Gene_0328	54
Whelan2017_full	Subset28_01	Whelan2015_D20	Gene_0328	27
Whelan2017_full	Subset28_01	Whelan2017_strict	Subset22	194
Whelan2017_full	Subset28_02	Hejnol2009	Tribe3507_0	11
Whelan2017_full	Subset28_02	Whelan2015_D1	Gene_0945	86
Whelan2017_full	Subset28_02	Whelan2015_D10	Gene_0945	90
Whelan2017_full	Subset28_02	Whelan2015_D20	Gene_0945	80
Whelan2017_full	Subset29_01	Borowiec2015_Total1080	OG174.fasta.aln_gene214	21
Whelan2017_full	Subset29_01	Simion2017	V2META12968-42-Calc_Hmm10-BMGE05	63
Whelan2017_full	Subset29_01	Whelan2017_strict	Subset5_01	119
Whelan2017_full	Subset29_02	Simion2017	V2META13679-42-Calc_Hmm10-BMGE05	25
Whelan2017_full	Subset29_02	Whelan2017_strict	Subset5_01	530
Whelan2017_full	Subset29_03	Simion2017	V2META13786-42-Calc_Hmm10-BMGE05	88
Whelan2017_full	Subset29_03	Simion2017	V2META14195-42-Calc_Hmm10-BMGE05	2
Whelan2017_full	Subset29_04	Borowiec2015_Total1080	OG606.fasta.aln_gene673	143
Whelan2017_full	Subset29_04	Simion2017	V2META13723-42-Calc_Hmm10-BMGE05	95
Whelan2017_full	Subset29_04	Whelan2015_D1	Gene_0709	142
Whelan2017_full	Subset29_04	Whelan2015_D10	Gene_0709	147
Whelan2017_full	Subset29_04	Whelan2015_D20	Gene_0709	133
Whelan2017_full	Subset29_05	Borowiec2015_Best108	OG438.fasta.aln_gene53	27
Whelan2017_full	Subset29_05	Borowiec2015_Total1080	OG438.fasta.aln_gene498	25
Whelan2017_full	Subset29_05	Hejnol2009	Tribe1748_0	4
Whelan2017_full	Subset29_05	Simion2017	V2META13838-42-Calc_Hmm10-BMGE05	37
Whelan2017_full	Subset29_05	Whelan2017_strict	Subset5_01	354
Whelan2017_full	Subset29_06	Ryan2013_est	gene268	5
Whelan2017_full	Subset29_06	Simion2017	V2META13465-42-Calc_Hmm10-BMGE05	59
Whelan2017_full	Subset29_06	Whelan2017_strict	Subset4_01	206
Whelan2017_full	Subset29_07	Borowiec2015_Total1080	OG299.fasta.aln_gene349	66
Whelan2017_full	Subset29_07	Hejnol2009	Tribe2262_0	31
Whelan2017_full	Subset29_07	Whelan2017_strict	Subset4_01	444
Whelan2017_full	Subset2_01	Borowiec2015_Best108	OG298.fasta.aln_gene35	42
Whelan2017_full	Subset2_01	Borowiec2015_Total1080	OG298.fasta.aln_gene348	39
Whelan2017_full	Subset2_01	Hejnol2009	Tribe1786_0	6
Whelan2017_full	Subset2_01	Ryan2013_est	gene195	9
Whelan2017_full	Subset2_01	Whelan2015_D1	Gene_0017	136
Whelan2017_full	Subset2_01	Whelan2015_D10	Gene_0017	136
Whelan2017_full	Subset2_01	Whelan2015_D20	Gene_0017	129
Whelan2017_full	Subset2_02	Simion2017	V2META12982-42-Calc_Hmm10-BMGE05	61
Whelan2017_full	Subset2_02	Whelan2017_strict	Subset5	424
Whelan2017_full	Subset2_03	Borowiec2015_Best108	OG594.fasta.aln_gene75	53
Whelan2017_full	Subset2_03	Borowiec2015_Total1080	OG594.fasta.aln_gene659	51
Whelan2017_full	Subset2_03	Chang2015	rpl24	192
Whelan2017_full	Subset2_03	Nosenko2013_ribo_11057	KOG1723	5
Whelan2017_full	Subset2_03	Nosenko2013_ribo_14615	KOG1723	49
Whelan2017_full	Subset2_03	Philippe2009	Gene_0067	25
Whelan2017_full	Subset2_03	Simion2017	V2META14926-42-Calc_Hmm10-BMGE05	225
Whelan2017_full	Subset2_03	Whelan2015_D1	Gene_0063	82
Whelan2017_full	Subset2_03	Whelan2015_D10	Gene_0063	84
Whelan2017_full	Subset2_03	Whelan2015_D20	Gene_0063	80
Whelan2017_full	Subset2_04	Ryan2013_est	gene247	1
Whelan2017_full	Subset2_04	Whelan2015_D1	Gene_0101	67
Whelan2017_full	Subset2_04	Whelan2015_D10	Gene_0101	67
Whelan2017_full	Subset2_04	Whelan2017_strict	Subset4_01	487
Whelan2017_full	Subset2_05	Ryan2013_est	gene373	39
Whelan2017_full	Subset2_05	Simion2017	V2META11690-42-Calc_Hmm10-BMGE05	117
Whelan2017_full	Subset2_05	Simion2017	V2META12747-42-Calc_Hmm10-BMGE05	13
Whelan2017_full	Subset2_05	Whelan2017_strict	Subset3_01	35
Whelan2017_full	Subset2_06	Simion2017	V2META14228-42-Calc_Hmm10-BMGE05	95
Whelan2017_full	Subset2_08	Hejnol2009	Tribe2313_0	6
Whelan2017_full	Subset2_08	Whelan2017_strict	Subset19_01	262
Whelan2017_full	Subset2_09	Simion2017	V2META13215-42-Calc_Hmm10-BMGE05	77
Whelan2017_full	Subset2_09	Whelan2017_strict	Subset5_01	485
Whelan2017_full	Subset2_10	Ryan2013_est	gene231	22
Whelan2017_full	Subset2_11	Borowiec2015_Total1080	OG1142.fasta.aln_gene134	45
Whelan2017_full	Subset2_11	Whelan2017_strict	Subset5_01	419
Whelan2017_full	Subset2_12	Borowiec2015_Best108	OG79.fasta.aln_gene94	60
Whelan2017_full	Subset2_12	Borowiec2015_Total1080	OG79.fasta.aln_gene876	51
Whelan2017_full	Subset2_12	Chang2015	psma_01	119
Whelan2017_full	Subset2_12	Philippe2009	Gene_0042	30
Whelan2017_full	Subset2_12	Ryan2013_est	gene172	80
Whelan2017_full	Subset2_12	Simion2017	V2META13674-42-Calc_Hmm10-BMGE05	107
Whelan2017_full	Subset2_13	Chang2015	sra	39
Whelan2017_full	Subset2_13	Hejnol2009	Tribe1318_1	9
Whelan2017_full	Subset2_13	Moroz2014_3d	0486	3
Whelan2017_full	Subset2_13	Simion2017	V2META12337-42-Calc_Hmm10-BMGE05	80
Whelan2017_full	Subset2_14	Ryan2013_est	gene263	158
Whelan2017_full	Subset2_15	Moroz2014_3d	0518	25
Whelan2017_full	Subset2_15	Simion2017	V2META13102-42-Calc_Hmm10-BMGE05	234
Whelan2017_full	Subset2_15	Whelan2017_strict	Subset5_01	244
Whelan2017_full	Subset2_16	Whelan2015_D1	Gene_0563	36
Whelan2017_full	Subset2_16	Whelan2015_D10	Gene_0563	36
Whelan2017_full	Subset2_16	Whelan2015_D20	Gene_0563	34
Whelan2017_full	Subset2_16	Whelan2017_strict	Subset4_01	512
Whelan2017_full	Subset2_17	Chang2015	mcm_01	121
Whelan2017_full	Subset2_17	Ryan2013_est	gene112	35
Whelan2017_full	Subset2_17	Simion2017	V2META10053-2-1-42-Calc_Hmm10-BMGE05	31
Whelan2017_full	Subset2_17	Whelan2015_D1	Gene_0576	37
Whelan2017_full	Subset2_17	Whelan2015_D10	Gene_0576	39
Whelan2017_full	Subset2_17	Whelan2015_D20	Gene_0576	19
Whelan2017_full	Subset2_18	Chang2015	xpb	52
Whelan2017_full	Subset2_18	Simion2017	V2META11924-42-Calc_Hmm10-BMGE05	18
Whelan2017_full	Subset2_18	Whelan2017_strict	Subset18_01	421
Whelan2017_full	Subset2_19	Borowiec2015_Total1080	OG579.fasta.aln_gene642	10
Whelan2017_full	Subset2_19	Borowiec2015_Total1080	OG786.fasta.aln_gene862	17
Whelan2017_full	Subset2_19	Hejnol2009	Tribe2540_0	1
Whelan2017_full	Subset2_19	Ryan2013_est	gene288	12
Whelan2017_full	Subset2_19	Simion2017	V2META12131-42-Calc_Hmm10-BMGE05	28
Whelan2017_full	Subset2_19	Simion2017	V2META15708-42-Calc_Hmm10-BMGE05	28
Whelan2017_full	Subset2_19	Whelan2015_D1	Gene_0677	27
Whelan2017_full	Subset2_19	Whelan2015_D1	Gene_0678	28
Whelan2017_full	Subset2_19	Whelan2015_D10	Gene_0677	28
Whelan2017_full	Subset2_19	Whelan2015_D10	Gene_0678	26
Whelan2017_full	Subset2_19	Whelan2015_D20	Gene_0678	25
Whelan2017_full	Subset2_20	Chang2015	tribe1381	67
Whelan2017_full	Subset2_20	Hejnol2009	Tribe1899_0	17
Whelan2017_full	Subset2_20	Simion2017	V2META11108-42-Calc_Hmm10-BMGE05	57
Whelan2017_full	Subset2_20	Whelan2017_strict	Subset5_01	201
Whelan2017_full	Subset2_21	Chang2015	tribe1099	136
Whelan2017_full	Subset2_21	Dunn2008	Tribe1099	32
Whelan2017_full	Subset2_21	Hejnol2009	Tribe1219_0	73
Whelan2017_full	Subset2_21	Ryan2013_est	gene137	37
Whelan2017_full	Subset2_21	Simion2017	V2META15433-42-Calc_Hmm10-BMGE05	57
Whelan2017_full	Subset2_21	Whelan2015_D1	Gene_0933	82
Whelan2017_full	Subset2_21	Whelan2015_D10	Gene_0933	83
Whelan2017_full	Subset2_21	Whelan2015_D20	Gene_0933	77
Whelan2017_full	Subset2_22	Whelan2017_strict	Subset3_01	524
Whelan2017_full	Subset2_23	Chang2015	ef1_01	104
Whelan2017_full	Subset2_23	Simion2017	V2META10197-2-2-2-2-42-Calc_Hmm10-BMGE05	58
Whelan2017_full	Subset2_23	Whelan2017_strict	Subset5_01	238
Whelan2017_full	Subset30_01	Hejnol2009	Tribe2588_0	14
Whelan2017_full	Subset30_02	Borowiec2015_Best108	OG567.fasta.aln_gene72	17
Whelan2017_full	Subset30_02	Borowiec2015_Total1080	OG567.fasta.aln_gene629	17
Whelan2017_full	Subset30_02	Hejnol2009	Tribe1932_0	14
Whelan2017_full	Subset30_02	Simion2017	V2META13230-42-Calc_Hmm10-BMGE05	21
Whelan2017_full	Subset30_02	Whelan2015_D1	Gene_0443	40
Whelan2017_full	Subset30_02	Whelan2015_D10	Gene_0443	38
Whelan2017_full	Subset30_02	Whelan2015_D20	Gene_0443	38
Whelan2017_full	Subset30_02	Whelan2017_strict	Subset5_01	211
Whelan2017_full	Subset30_04	Moroz2014_3d	0801	32
Whelan2017_full	Subset30_04	Simion2017	V2META13334-42-Calc_Hmm10-BMGE05	129
Whelan2017_full	Subset31_01	Borowiec2015_Best108	OG378.fasta.aln_gene45	54
Whelan2017_full	Subset31_01	Borowiec2015_Total1080	OG378.fasta.aln_gene432	51
Whelan2017_full	Subset31_01	Chang2015	orf2	81
Whelan2017_full	Subset31_01	Hejnol2009	Tribe2779_0	18
Whelan2017_full	Subset31_01	Moroz2014_3d	0483	16
Whelan2017_full	Subset31_01	Ryan2013_est	gene391	40
Whelan2017_full	Subset31_01	Simion2017	V2META13108-42-Calc_Hmm10-BMGE05	234
Whelan2017_full	Subset31_01	Whelan2017_strict	Subset26	260
Whelan2017_full	Subset31_02	Borowiec2015_Best108	OG294.fasta.aln_gene33	60
Whelan2017_full	Subset31_02	Borowiec2015_Total1080	OG294.fasta.aln_gene344	58
Whelan2017_full	Subset31_02	Ryan2013_est	gene208	83
Whelan2017_full	Subset31_02	Simion2017	V2META10658-2-42-Calc_Hmm10-BMGE05	237
Whelan2017_full	Subset31_03	Whelan2017_strict	Subset26_01	429
Whelan2017_full	Subset31_04	Borowiec2015_Best108	OG52.fasta.aln_gene65	15
Whelan2017_full	Subset31_04	Borowiec2015_Total1080	OG52.fasta.aln_gene592	14
Whelan2017_full	Subset31_04	Whelan2017_strict	Subset19_01	433
Whelan2017_full	Subset31_05	Borowiec2015_Best108	OG482.fasta.aln_gene59	184
Whelan2017_full	Subset31_05	Borowiec2015_Total1080	OG482.fasta.aln_gene545	173
Whelan2017_full	Subset31_05	Hejnol2009	Tribe1795_0	25
Whelan2017_full	Subset31_05	Ryan2013_est	gene289	18
Whelan2017_full	Subset31_05	Simion2017	V2META14056-42-Calc_Hmm10-BMGE05	37
Whelan2017_full	Subset32_01	Hejnol2009	Tribe2055_0	11
Whelan2017_full	Subset32_01	Ryan2013_est	gene214	17
Whelan2017_full	Subset32_01	Simion2017	V2META13819-42-Calc_Hmm10-BMGE05	55
Whelan2017_full	Subset32_01	Whelan2015_D1	Gene_0511	152
Whelan2017_full	Subset32_01	Whelan2015_D10	Gene_0511	162
Whelan2017_full	Subset32_01	Whelan2015_D20	Gene_0511	138
Whelan2017_full	Subset32_01	Whelan2017_strict	Subset27	196
Whelan2017_full	Subset32_02	Borowiec2015_Total1080	OG124.fasta.aln_gene164	69
Whelan2017_full	Subset32_02	Whelan2015_D1	Gene_0522	1
Whelan2017_full	Subset32_03	Borowiec2015_Best108	OG423.fasta.aln_gene50	30
Whelan2017_full	Subset32_03	Borowiec2015_Total1080	OG423.fasta.aln_gene483	30
Whelan2017_full	Subset32_03	Chang2015	fibri	149
Whelan2017_full	Subset32_03	Philippe2009	Gene_0017	32
Whelan2017_full	Subset32_03	Simion2017	V2META14219-42-Calc_Hmm10-BMGE05	98
Whelan2017_full	Subset32_03	Whelan2015_D1	Gene_0542	24
Whelan2017_full	Subset32_03	Whelan2015_D10	Gene_0542	26
Whelan2017_full	Subset32_03	Whelan2015_D20	Gene_0542	20
Whelan2017_full	Subset32_03	Whelan2017_strict	Subset16_01	255
Whelan2017_full	Subset32_04	Borowiec2015_Total1080	OG78.fasta.aln_gene866	7
Whelan2017_full	Subset32_04	Chang2015	psma_01	18
Whelan2017_full	Subset32_04	Philippe2009	Gene_0037	10
Whelan2017_full	Subset32_04	Ryan2013_est	gene23	2
Whelan2017_full	Subset32_04	Simion2017	V2META14414-42-Calc_Hmm10-BMGE05	19
Whelan2017_full	Subset32_04	Whelan2017_strict	Subset16_01	11
Whelan2017_full	Subset33_01	Borowiec2015_Total1080	OG357.fasta.aln_gene411	39
Whelan2017_full	Subset33_01	Whelan2015_D1	Gene_0639	129
Whelan2017_full	Subset33_01	Whelan2015_D10	Gene_0639	130
Whelan2017_full	Subset33_01	Whelan2015_D20	Gene_0639	113
Whelan2017_full	Subset33_02	Moroz2014_3d	0802	23
Whelan2017_full	Subset33_02	Simion2017	V2META14348-42-Calc_Hmm10-BMGE05	2
Whelan2017_full	Subset33_02	Whelan2015_D1	Gene_0802	117
Whelan2017_full	Subset33_02	Whelan2015_D10	Gene_0802	121
Whelan2017_full	Subset33_02	Whelan2015_D20	Gene_0802	64
Whelan2017_full	Subset34_01	Chang2015	tribe629	119
Whelan2017_full	Subset34_01	Hejnol2009	Tribe2555_0	181
Whelan2017_full	Subset34_01	Simion2017	V2META16516-42-Calc_Hmm10-BMGE05	134
Whelan2017_full	Subset35_01	Hejnol2009	Tribe2800_0	10
Whelan2017_full	Subset35_01	Simion2017	V2META14775-42-Calc_Hmm10-BMGE05	40
Whelan2017_full	Subset35_01	Whelan2015_D1	Gene_0657	201
Whelan2017_full	Subset35_01	Whelan2015_D10	Gene_0657	204
Whelan2017_full	Subset35_01	Whelan2015_D20	Gene_0657	193
Whelan2017_full	Subset36_01	Chang2015	tribe333	247
Whelan2017_full	Subset36_01	Dunn2008	Tribe333	297
Whelan2017_full	Subset37_02	Chang2015	vacaatpasepl21	34
Whelan2017_full	Subset37_02	Dunn2008	Tribe1292	14
Whelan2017_full	Subset37_02	Hejnol2009	Tribe1506_0	22
Whelan2017_full	Subset37_02	Philippe2009	Gene_0124	26
Whelan2017_full	Subset37_02	Simion2017	V2META14191-42-Calc_Hmm10-BMGE05	30
Whelan2017_full	Subset37_02	Whelan2017_strict	Subset5_01	267
Whelan2017_full	Subset38_01	Simion2017	V2META16958-42-Calc_Hmm10-BMGE05	24
Whelan2017_full	Subset39_01	Chang2015	nsf1_01	176
Whelan2017_full	Subset39_01	Philippe2009	Gene_0030	86
Whelan2017_full	Subset39_01	Whelan2017_strict	Subset30	318
Whelan2017_full	Subset3_01	Chang2015	cct_01	86
Whelan2017_full	Subset3_01	Philippe2009	Gene_0010	23
Whelan2017_full	Subset3_01	Simion2017	V2META10144-2-1-42-Calc_Hmm10-BMGE05	104
Whelan2017_full	Subset3_01	Whelan2017_strict	Subset1_01	273
Whelan2017_full	Subset3_02	Ryan2013_est	gene10	106
Whelan2017_full	Subset3_02	Simion2017	V2META12465-42-Calc_Hmm10-BMGE05	212
Whelan2017_full	Subset3_02	Whelan2015_D1	Gene_0064	74
Whelan2017_full	Subset3_02	Whelan2015_D10	Gene_0064	76
Whelan2017_full	Subset3_02	Whelan2015_D20	Gene_0064	70
Whelan2017_full	Subset3_03	Borowiec2015_Total1080	OG731.fasta.aln_gene804	36
Whelan2017_full	Subset3_03	Chang2015	rps15	253
Whelan2017_full	Subset3_03	Dunn2008	Tribe199	111
Whelan2017_full	Subset3_03	Nosenko2013_ribo_11057	KOG0898	50
Whelan2017_full	Subset3_03	Nosenko2013_ribo_14615	KOG0898	122
Whelan2017_full	Subset3_03	Philippe2009	Gene_0095	131
Whelan2017_full	Subset3_03	Ryan2013_est	gene14	37
Whelan2017_full	Subset3_03	Whelan2017_strict	Subset1_01	248
Whelan2017_full	Subset3_04	Chang2015	rpl19a	173
Whelan2017_full	Subset3_04	Dunn2008	Tribe174	52
Whelan2017_full	Subset3_04	Nosenko2013_ribo_11057	KOG1696	8
Whelan2017_full	Subset3_04	Nosenko2013_ribo_14615	KOG1696	121
Whelan2017_full	Subset3_04	Philippe2009	Gene_0060	111
Whelan2017_full	Subset3_04	Ryan2013_est	gene6	27
Whelan2017_full	Subset3_04	Whelan2017_strict	Subset1_01	321
Whelan2017_full	Subset3_05	Ryan2013_est	gene339	27
Whelan2017_full	Subset3_05	Simion2017	V2META11247-2-42-Calc_Hmm10-BMGE05	118
Whelan2017_full	Subset3_05	Whelan2017_strict	Subset1_01	223
Whelan2017_full	Subset40_01	Chang2015	rpl43b	142
Whelan2017_full	Subset40_01	Nosenko2013_ribo_11057	KOG0402	62
Whelan2017_full	Subset40_01	Nosenko2013_ribo_14615	KOG0402	107
Whelan2017_full	Subset40_01	Philippe2009	Gene_0083	119
Whelan2017_full	Subset40_01	Whelan2017_strict	Subset31	389
Whelan2017_full	Subset4_01	Simion2017	V2META12298-42-Calc_Hmm10-BMGE05	67
Whelan2017_full	Subset4_01	Whelan2015_D1	Gene_0030	30
Whelan2017_full	Subset4_01	Whelan2015_D10	Gene_0030	29
Whelan2017_full	Subset4_01	Whelan2017_strict	Subset3	202
Whelan2017_full	Subset4_02	Chang2015	tribe340	47
Whelan2017_full	Subset4_02	Dunn2008	Tribe340	269
Whelan2017_full	Subset4_02	Ryan2013_est	gene89	153
Whelan2017_full	Subset4_02	Whelan2015_D1	Gene_0044	146
Whelan2017_full	Subset4_02	Whelan2015_D10	Gene_0044	144
Whelan2017_full	Subset4_02	Whelan2015_D20	Gene_0044	134
Whelan2017_full	Subset4_03	Borowiec2015_Total1080	OG626.fasta.aln_gene690	36
Whelan2017_full	Subset4_03	Moroz2014_3d	0074	7
Whelan2017_full	Subset4_03	Ryan2013_est	gene243	17
Whelan2017_full	Subset4_03	Simion2017	V2META13228-42-Calc_Hmm10-BMGE05	3
Whelan2017_full	Subset4_04	Borowiec2015_Total1080	OG233.fasta.aln_gene278	53
Whelan2017_full	Subset4_04	Moroz2014_3d	0086	12
Whelan2017_full	Subset4_04	Simion2017	V2META12462-42-Calc_Hmm10-BMGE05	25
Whelan2017_full	Subset4_04	Whelan2015_D1	Gene_0086	94
Whelan2017_full	Subset4_04	Whelan2015_D10	Gene_0086	96
Whelan2017_full	Subset4_04	Whelan2015_D20	Gene_0086	91
Whelan2017_full	Subset4_05	Whelan2015_D1	Gene_0121	44
Whelan2017_full	Subset4_05	Whelan2015_D10	Gene_0121	43
Whelan2017_full	Subset4_05	Whelan2017_strict	Subset8_01	429
Whelan2017_full	Subset4_06	Simion2017	V2META13624-42-Calc_Hmm10-BMGE05	11
Whelan2017_full	Subset4_06	Whelan2017_strict	Subset10_01	317
Whelan2017_full	Subset4_07	Borowiec2015_Total1080	OG641.fasta.aln_gene706	37
Whelan2017_full	Subset4_08	Borowiec2015_Total1080	OG640.fasta.aln_gene705	46
Whelan2017_full	Subset4_09	Moroz2014_3d	0470	1
Whelan2017_full	Subset4_09	Ryan2013_est	gene385	1
Whelan2017_full	Subset4_09	Simion2017	V2META11175-42-Calc_Hmm10-BMGE05	4
Whelan2017_full	Subset4_09	Simion2017	V2META13389-42-Calc_Hmm10-BMGE05	3
Whelan2017_full	Subset4_09	Simion2017	V2META14034-42-Calc_Hmm10-BMGE05	1
